Sex,XYZ,Img_Path,Model,Img_Prediction,Age,Blur,Emotion,Device_Timestamp,Colours,Objects,Text,Time,Face_Recog,Date,Device_Make,Num_Faces,GPS
,"[9.534244, -1.9749504, 1.7978859]",../p03_2013-12-02/2013-12-02_11.05.53.jpg,ZTE-BLADE,[],,10.26573355,,2002:12:08 12:00:00,"['#2e3660', '#9d8f77', '#3e70b6', '#ada38a', '#131215']",['laptop'],,11:05:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.89894295, 2.3290794]",../p03_2013-12-02/2013-12-02_10.42.25.jpg,ZTE-BLADE,[],,102.9026216,,2002:12:08 12:00:00,"['#c9bfc6', '#13131b', '#9c908a', '#534e52', '#7c7474']",['book'],"NOE conte es ont arprrr eS eer sora <* ae Sorore ergot me SS and “ qurnch as ciree- i ~erop!* ~- pos - po pA St OT = 3"" ~osesuo> PprIc> 1co > F= wou ~a yas ey, (owt pene eee ectctcter wee MRE SEE : >aere ~ PrN, =e gore fuss ~ceaatt oro <> >see ~aypaqusrrsas ep ure cto ~actcter a 2 Seem borNOE apr icett—- nea at paen<— o<>7 Soin concert oor ijerca xboic- =pP* << jeonccr* ect",10:42:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, -0.7082581, 0.17706452]",../p03_2013-12-02/2013-12-02_12.57.53.jpg,ZTE-BLADE,[],,13.29911476,,2002:12:08 12:00:00,"['#7c5549', '#907f82', '#ad9fa1', '#e3cfba', '#1b181e']",[],,12:57:53,[],02/12/2013,ZTE,0,"[54.68835526, -5.8810074]"
,"[8.825985, 0.35412905, 3.5957718]",../p03_2013-12-02/2013-12-02_11.01.23.jpg,ZTE-BLADE,[],,9.079516205,,2002:12:08 12:00:00,"['#776f70', '#cdc2c6', '#b4aaac', '#988e8e', '#1f1c20']",['book'],,11:01:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.635301, 0.7082581, 1.0760075]",../p03_2013-12-02/2013-12-02_12.30.23.jpg,ZTE-BLADE,[],,14.17529417,,2002:12:08 12:00:00,"['#77696b', '#3d3438', '#0b090d', '#19161c', '#c4aaab']",['person'],,12:30:23,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.180115, 0.17706452, 2.5197644]",../p03_2013-12-02/2013-12-02_11.29.23.jpg,ZTE-BLADE,[],,49.93558712,,2002:12:08 12:00:00,"['#928c90', '#14161c', '#7d7672', '#5c5554', '#ada5ab']",['book'],"OFF OPCML EHS S29 1 Spee Sects hemven POOPIE FP PSII CAGES r9 Pw NEO ESE An wich use sr feng y FeO ee PERPLOS Pd a PEPSI mee 1oHe CON ERNE = wemeae FLA LEON PEI CAIN Ae Powe eN NNN Se SWAN Nee ccwiesienqiceiien p SRA MNS KO LORRI Sawn qg een PES £27 £8 60 PCE AI ATI TE ent 9d SOW I Oot WKAS Ce CELE LED ES ELTA AE wes CORPS FO Sx plore the ber LPLL LIFES FL 7 > Selection FOF OCSSS Cvidenced AM eth SSSOSr es. Vase set icf MHWL. AL Sst oy SXYXOOS CoM M72 fre fhailenzes and sh Owings g00a Professional ame ara Ilr, Ling innovative ana has potential ta Was considered in depth selec ax t She plan is comprehensive OMNCeprs highly sumec Ree ST ce oe Ph en i Wim —_ian 2 Ota £er | MOS A\VUS iY pue SAISUDYSOIdWUIOS si UR; Oy LOWMOPYOEsS [uy pues Widep ur porspisuocS seu SIMD GO S\ VEAUSAOCA sey sv WeAocuur pur Sursusy 2Y2 pr 7o>- <0 SIAL porres SV LIS ATF EP IY, SSIES SF OP bye le WN RN AFA we ean MEARS ONS OF IF CDG cue ENTRAR SEN ANNRACL Genk 5 vw O98 OI De Aap pe Pm SpE Ras, TEEPE PIFLEE pmitgom ""LOLA AEN BAF At hefbm, one AOS Ont ye Leen_ — Peete £ar is. SUuUDsSYyourdtisroSD SI ued + =< POoOUSPIAS ssovdo7W trorzg SQ Puy Sau oyax~s SPciIo Wreocoet Shans Ane yay PASS SAAS ass AO VS w - MAAS I-11 PQ 2S POD fFLLLE fF? NSS SSAA TSA oclhaon OS wersja SPA LIF porsries SEEMS FOP Rg os ANS SAN SOO ursct Pour yor AR Wane ASL NEAR AON teehee Sytaery <= HAAN VAS N ae esa cee WNSEA SeRe aeNekes Qae ~N . ok ween PO e Nesey mes RMEM 6908S 4g vas WTIEE PFIIVE Re tom OTP El ace ary ©AOLA AEA RO he San fot se WERE OLE omega OTs aren VO te PF Crs 8s ie ba dbm OECHE ANC ROGET prenee pene 4Of ftRT ence weap, sseee “00-0040! sores waneMOSS Panne Fa Pe foe as tone Akos. come whee OEE OPERA REEF AFF 9 fy ese SE veg ep are ieee a8 time 4 ‘ FRE MOF £o FORA PS Senge COM KRNCAPEN ZU NEE NAN WEAVE wemsareererame’ S Nese Ne\sann Oe ects ET, OES rt on 6-499 un ore SN NERA POMF TF £09 fae, POV et sera slic PNM ENED peered WETASAASeE Aer at\0 IIS Olea SSORS £2 Cx Brick Maly, ~ SS OT SAYOM, Comoe: LAP LL PIPED LL7 Selection: Process BOoOA criticar cv abo aiown SAMS Ss 0 SLILLEA>D Lo> Lr FIISEPIOGASIOZy m2? use, show LAS A strons, PNV AY eENGss, GE XX LSE AAD EDPLPED <P IP7 zy 4hie cx prehensive Mighty sumMec",11:29:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.7363577, 0.53119355, 5.938472]",../p03_2013-12-02/2013-12-02_12.02.53.jpg,ZTE-BLADE,[],,15.83870015,,2002:12:08 12:00:00,"['#5e6d75', '#60768c', '#718393', '#7185ac', '#6f7c7f']",[],,12:02:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.7363577, 0.35412905, 5.761407]",../p03_2013-12-02/2013-12-02_11.37.23.jpg,ZTE-BLADE,[],,35.0131366,,2002:12:08 12:00:00,"['#7b7377', '#181114', '#847a7e', '#4f464d', '#6e686e']",[],Keae e* con ottie CUP? ae ree,11:37:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -0.89894295, 1.6208214]",../p03_2013-12-02/2013-12-02_12.06.23.jpg,ZTE-BLADE,[],,10.60728662,,2002:12:08 12:00:00,"['#2b2228', '#16296b', '#5c565e', '#737e91', '#a2c6f8']",[],,12:06:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[10.800936, 0.53119355, -2.5197644]",../p03_2013-12-02/2013-12-02_12.38.52.jpg,ZTE-BLADE,[],,8.972249762,,2002:12:08 12:00:00,"['#503a34', '#b2b7bf', '#716b6c', '#868d9e', '#e9ebef']",[],,12:38:52,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.357179, -0.17706452, 2.152015]",../p03_2013-12-02/2013-12-02_11.21.53.jpg,ZTE-BLADE,[],,3.710693992,,2002:12:08 12:00:00,"['#d7b3a1', '#332a27', '#696671', '#ad8f85', '#f2f2f7']",[],,11:21:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.89894295, 2.152015]",../p03_2013-12-02/2013-12-02_10.54.54.jpg,ZTE-BLADE,[],,9.247402383,,2002:12:08 12:00:00,"['#71483f', '#5a2a1c', '#97746a', '#bcaea7', '#1d100f']",['person'],,10:54:54,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.0760075, 1.9749504]",../p03_2013-12-02/2013-12-02_11.13.22.jpg,ZTE-BLADE,[],,11.76274964,,2002:12:08 12:00:00,"['#171619', '#30323a', '#979bac', '#f1e1d2', '#51566a']",[],,11:13:22,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[6.4832854, 0.53119355, 7.1915436]",../p03_2013-12-02/2013-12-02_11.46.23.jpg,ZTE-BLADE,[],,9.967110209,,2002:12:08 12:00:00,"['#6b7976', '#596d74', '#5f778a', '#6d84a2', '#6e828c']",[],,11:46:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.104107, 0.35412905, 5.2165933]",../p03_2013-12-02/2013-12-02_12.10.53.jpg,ZTE-BLADE,[],,9.76784314,,2002:12:08 12:00:00,"['#6c80a2', '#546d88', '#617175', '#495f6f', '#687a88']",[],,12:10:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -1.4301366, -0.35412905]",../p03_2013-12-02/2013-12-02_12.26.52.jpg,ZTE-BLADE,[],,8.359270308,,2002:12:08 12:00:00,"['#ac9698', '#0d0f15', '#dee8f7', '#272d33', '#5b646b']",[],,12:26:52,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.357179, -0.7082581, 1.7978859]",../p03_2013-12-02/2013-12-02_12.41.22.jpg,ZTE-BLADE,[],,11.37792679,,2002:12:08 12:00:00,"['#5c504e', '#8a8188', '#fcebd1', '#e28468', '#ceb2af']",['bottle'],,12:41:22,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[9.180115, 1.0760075, 2.152015]",../p03_2013-12-02/2013-12-02_11.19.55.jpg,ZTE-BLADE,[],,4.468216594,,2002:12:08 12:00:00,"['#241f1e', '#6a6b74', '#463f3b', '#fbf5e5', '#b9b0ae']",[],,11:19:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.0760075, 2.3290794]",../p03_2013-12-02/2013-12-02_10.44.53.jpg,ZTE-BLADE,[],,13.3896443,,2002:12:08 12:00:00,"['#9b8f88', '#4f4b4f', '#12141c', '#cbbfc5', '#7a7270']",['book'],,10:44:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.3822284, 0.53119355, 5.938472]",../p03_2013-12-02/2013-12-02_10.40.23.jpg,ZTE-BLADE,[],,20.6965411,,2002:12:08 12:00:00,"['#5a555c', '#978e8c', '#777074', '#888082', '#2c292d']",[],,10:40:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.89894295, 1.6208214]",../p03_2013-12-02/2013-12-02_11.07.55.jpg,ZTE-BLADE,[],,21.50363751,,2002:12:08 12:00:00,"['#242b61', '#0f1123', '#9e9c92', '#666e9d', '#96abd9']",[],,11:07:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.35412905, 1.9749504]",../p03_2013-12-02/2013-12-02_10.27.53.jpg,ZTE-BLADE,[],,18.37567086,,2002:12:08 12:00:00,"['#93a8ca', '#101629', '#6b7386', '#212f68', '#979599']",['keyboard'],,10:27:54,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.014479, 0.53119355, 6.8374147]",../p03_2013-12-02/2013-12-02_11.44.24.jpg,ZTE-BLADE,[],,10.24890454,,2002:12:08 12:00:00,"['#70818c', '#61778b', '#6d7a7a', '#6f83a3', '#5d6c71']",[],,11:44:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 1.4301366, 2.152015]",../p03_2013-12-02/2013-12-02_11.11.25.jpg,ZTE-BLADE,[],,25.95563586,,2002:12:08 12:00:00,"['#d5b292', '#e7e3db', '#101115', '#30313e', '#7e818e']",['laptop'],,11:11:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 1.253072, 2.6968288]",../p03_2013-12-02/2013-12-02_10.48.53.jpg,ZTE-BLADE,[],,8.275172441,,2002:12:08 12:00:00,"['#484249', '#c6b7bc', '#958b8a', '#7b706e', '#14131c']",['book'],,10:48:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.53119355, 2.152015]",../p03_2013-12-02/2013-12-02_10.52.23.jpg,ZTE-BLADE,[],,16.28927495,,2002:12:08 12:00:00,"['#978369', '#828083', '#111318', '#b9b1b7', '#5e5b5a']",[],"erase rors —_~ Two “anelvoeesces, aca =e Sei, SESS oes Pike sochocted’ oomcem ""oc Welle AR, SORA TEASING SS ys. 4 are «oF aco Paztet ta PRGA SHR gS as yk Sy SAS, Sass ~ . ae * FFF Fe wf - “7 erer tere, ge) ahh ‘ Va han ve REO #2 a sual A. 7 Seetas ad pase i + phe be pe += ee 1d Sn Aesinier ay aNI WREKIN? frie HeeprEsererY mw Ae RRRGANERAGREAREERS HE CETL Ky {it4e tHrtMeNIeAe sear CNSR KA. SESASENEARIS “SEAS. MRRAGNA Aes PR Ue tecggetege ses pee _ se Site, SR SOS, Qe SAGA RAMEY S tk tahoe grees MGs oy Z AGES. “SShanuUNRAOSOgE. “MAE: ‘SS “SORE sent un Sk = posse penta FL. 2-2 Cee — CME < ——— ices CS So es heer SE sac dieciniaaictic—tihe etinds taatiaieads- x emg Satesyh ye nia Paeeeny FB me ery tee? © ere Tr eS owe re dul ""rr Se SS, SN EMA ttc ce Steer eecgpertg see #4 ! Be é hit, SUN NG, SQ. ""SEAN YRS 2b rebccames> ge ; : tT Cn MEG coe pols ent -- “2 sae Fa EE er theeSe tees Dinitt oa 5 Sopa Fae ete co Sim emt SEE hee Te Ce => [SA ess Pee Tz —— iad va aed if ¥ # Poe OU Sek See eee Phe seobooiend oon oop WH Olmos, See, of A ser «cs PeseTTaoP eed OAV OS MA Sere Oa SYS YO eo eataacaa bea 4. pian Je Er shal ( #phi Seaeta tact paa% were. neainatiledad aN",10:52:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.281172, 0.35412905, 4.671779]",../p03_2013-12-02/2013-12-02_11.27.25.jpg,ZTE-BLADE,[],,22.93566098,,2002:12:08 12:00:00,"['#1e1819', '#857b7b', '#696366', '#4f484a', '#797274']",['book'],"~~ 7? $FeeF oe 2 + gine 7 * wNo 4 whee e® cada ert at ‘ « : , - Fe ** © oy we eRe owe ¢ Pee trees & ee oe, are og —— i y #2 ex MOF LETT TESID FereDECERm ase baunese gee seve <ot Steen ae Ee ea lla ne F% a PP et PPR Fee FTV ev eOTN s 6 tate other ges te Ger. see See | ok ee? eet oar FFF PT Peer 8 e wae. wer challenges set and SHOWIN weonck Or oltens MAMCEIIL TE Chatlengzingz innovative ana has pote«m I COICEPIs was considered in depth whe sek< <GH1s. The plan is comprehensive Mehhy — = -OMmmpetent awareness Of key matters Ss Je Change. ons to protect their own heSY UMO IIS} 1O9J07d of suoy “ISuUCLYO Zé S Sasyeur AS JO ssoues7eMe suozIdu70=Z —~ > ASS pue SaArtsusyorduros si ueld ayy -syzry NaS 242 Pe wmidop ur porsopisuocoS seu SIMDZIUOD S21 WAAIOA sey pPpue SAMeSACUUT PUBS BSurIsusoyeyo BL JADPMICAS FSLOsA Poss Burimnoys 395 SODUS[SY> aye th Fie EMP ERA ID COME ELE LL LOE RAR ee. tts WS ten TEASE ARK DE ge SP copeepravaeyggemaas COREL 6th fee LN leet SOOPER SoS Geka eS gece cess veer. nent C46 FE SOG OR Ri eh (A ete Ea gem ite muy SEPRR Br hase age <racegcs » “2 settee éarnng . wii taeSW IID} 1O9JONd SuOL SAtsusyorduros sr -syyry Aas PM pues Wdop porSspIisuocS sen s7Joou0D “Fz WAPAOSA Sey sawerocuur SuIisuoyeYyo pr pare TSSLOSA Wook Burnsoys 43s SOPUDQlPYD> a2y7p peter SEND EAE IDOLE Af MLA AO PEASE GREE EM “Seo SPF cog ec eg re PEE RAPES MEE 64 SPARED LEN PE Seg once eee o> ie eT pomempan nie stn tigh tient ats wt es A ~ wtes sais reBAe ely 9 Ww concepts the sexx Ws. Mehby -ompetent q he",11:27:25,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, 0.35412905, 1.7978859]",../p03_2013-12-02/2013-12-02_11.23.55.jpg,ZTE-BLADE,[],,255.3093673,,2002:12:08 12:00:00,"['#c9c3c7', '#9c9a9e', '#13151e', '#4c5564', '#928370']",['book'],"ae Pei iol eet c) SIS or ew oe Fez che Shation Sear BtPEsSturca Geacuca. ERS BOERS Some ES: PFrritSA poorer tial SSSSSEs Wen Sonenacca Sou nee Fo NOS a - See SSeS « x S89 Procens im ct OE St) renssnca YRS Mee Ae Ge ee ET aN py Ss el = aw > © AS Vic. task MIS eee. : Sor _ E “ rz, SOD Fa? tS Chatlenmszes set and showing 266A pracuce in WHOSE YSSOeeis. BSCS Somcenpr z 5 . FOf FE 2yppropriare 5x FIRES SOS SCOOPS tO Cx plore the Grick!. A scr BEES SESS CONGO ONS SSS et eee er Pe ge Process Clear with valida reasouca_ re WSS 2S Seni EEL ante Po Less Px cae Rey matters such as time, make HED MSN. LETTE rz PQZOD 72 chalilenses Showings 200A practice alr YSSOSNS WS SACHS aad siwes clear scope to explore br POLY Fr? Mera sclection CLL TE OS fern ASE Talhy. Of serous CSONCENS Cvidenced 2PO0A critical qvalwation Sas. Soc ~~ 2rd well sured methodol< sy v<_ use, Showing strong, awareness Sf “SY ¥ & £2854 sk management. AEA NTIOGE ty challenges show ING Zoeod professiomarl Gr ePected comcept it cha HNenvezine innovative has Dore nmBrar O rv]Zs OL YEVAESOoan SSY Pre DAVSEAOUUT Ptiv Wt SUD i eyo Jf 3ohoowesS PPIIISF DIS SA KEMAGASSSIOIA POOS Burmoys pue ios soAussperpyo oy? wf zeroes PUOWIDS eur ys? oO Wer sores ~S RSeaj 3S SSOMo xe BUMS ec SUrVOCus *osn ur ASOsoporz ous SYyz OF PoyINs Feo pure AS. SMA SASS MOMEMYE YEDAAS Poon POCCUSpPIAS ssovoid PY SWIPONAOS SMOANS SO AWS VW ANY JOUQ OU SACGLaGxs o7 wie UOMDD[OS [YF PUB JFEIDP cz PRAI2P. PAOCOS TBOlS So4n1sS pues Suarrasyego 26 po, WAP ASS PMA. ~SNOSOSP2 WE GL Son Sead poos SBurmoys 3.55 SoSusayyeygzm 2Sy2 wi pesesu5 FUL DISS SS MISS) “Sua se Uoms susmeUur ASM FO SSSUStE Bury “sy gery PHP Poe pourspreroS SPEEA BE Sar Jordse 27 775 Surimocys pus 3o5 sosusyegs Sis eres [aan Sesto Suncs “aim Dow soos =: SSS504d worssy5o= SSR SSSSSSS Snacdcoaaaa SD APS VY (3PM OM SacCIdeS Oo: Sadoss Suro Feros DPSS PSS USO Sousena Boose ASIST ear eg 2 TESS oes aS trem -ouas Se Qos SOU SUSse we Srseg Surin} ~Sy ~ + 1 oS Sasi cers Forces, Sze. Sur es ESSE SEAS COS eeoe HEN aucis J tA ROE SE Seo oso oyon rSzrcarsy SSE NSS OSS Sesceiesss sek Saco Bers MS NSSESSS Vote Ssiss Su st SSSNeeaa Goanis ang SOF espe — SLO ey, Poses, Ser sewer, Seer, e> 5ZS GD) VEVAs3OO SEY PUES DSALEAOUUT PUL SUISUSLIeYO jtoowoS LPL ID IA S Rema SSOMSsr]e SUMS ©€ Buarmous sosn ASopopory sus PYF Porins JJ F-%1 PQA SANE MOMERYE AD YEOTAS Poos poousp IAD ssSoD0ud wis ABD[S so41I> Durmasyyeyo Bf PID: DENPAOSS SNOSASOs Vi Sonoerd poor Surmoys 3os sosuspyey> Sys uF pose 42 For ASU FOC SSSUSIEMS BuIrmoys= ~syqeoryceae DRRMOSE PIVES SuIOs UAInN aeSI> Ss! sso5GEd UOrssy5os Lreree PASS SY SQA. SY? pare poe: FPAET Sdordcss PLOTS LI Zr 2675. WPS SAS SSusa accu Pero RL Son: AA po 4S Pros so SESE SG BY SUA “SSS ss SOM 6S SSSUSseE Sree ors WSN ac Vd ou sF rs. WA DEPOT Lesa “1 eS YL Spy RSELSEVSS sen saacs “Sz REESE poozreess, SoSurspperes Sens, ‘sus Lfe> os, S23 waseerens Sere oy Fore sosor TTT m= BILL CTSTNAx. Op Cer ren 22 rozp >, RS ere PRP opr firitma aa I ng PPL 62 Bm PPBStice. slecicen concur Ww Porenc WES SoMSiOexce RO lear wonncunca. No Sx WY De exe GS SSMS Vis. tek FONE eneacoy fiz tha MAS Smee | CRatenscs £OCdA wow SSSESNS- YS SOAS cone SPE Te appropriate Bivins sctu Grice SECS SESENS Conca was DOP SIASIES 2227S CE Selection process is some vaina XYSAaSSGNGA_ PID BOOSH lol Pies A= COOSA SRO—MTmS Key time. Woke WAM SESEIMEMN POTEET frz cRhatienzes £000 ald XYSSOSNS. We SectksS Saves brict (ODPL Lael femrasxtraaz era Tally sect SXXYONS CON CEOS well! sumed methodolc Sy Im WFR BPSK isk manasement. GEE ATICHE 13 showing, good professional Hx oOmceor mt challensine bas ootenusl % te",11:23:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.913422, 0.53119355, 5.761407]",../p03_2013-12-02/2013-12-02_11.52.55.jpg,ZTE-BLADE,[],,17.2454195,,2002:12:08 12:00:00,"['#6c808b', '#647276', '#486282', '#5b718a', '#2e4c82']",[],,11:52:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.00305, 0.17706452, -0.89894295]",../p03_2013-12-02/2013-12-02_12.28.54.jpg,ZTE-BLADE,[],,14.01598743,,2002:12:08 12:00:00,"['#787075', '#aaa4ad', '#1a1a21', '#453e43', '#ecf1f6']",[],,12:28:54,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[7.3822284, 0.53119355, 6.2926006]",../p03_2013-12-02/2013-12-02_11.42.23.jpg,ZTE-BLADE,[],,6.707365109,,2002:12:08 12:00:00,"['#6e7f88', '#6f829f', '#69797d', '#5f7690', '#596e7d']",[],,11:42:23,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.7082581, 2.5197644]",../p03_2013-12-02/2013-12-02_11.13.52.jpg,ZTE-BLADE,[],,8.599317337,,2002:12:08 12:00:00,"['#4b6f91', '#906d52', '#1f1917', '#cca071', '#433943']",[],Pe al,11:13:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[8.635301, 0.53119355, 3.9499009]",../p03_2013-12-02/2013-12-02_11.48.56.jpg,ZTE-BLADE,[],,8.196723615,,2002:12:08 12:00:00,"['#8bb5f7', '#364775', '#687883', '#0b0e19', '#77838b']",[],,11:48:56,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.357179, 0.17706452, 2.3290794]",../p03_2013-12-02/2013-12-02_11.46.53.jpg,ZTE-BLADE,[],,12.22657858,,2002:12:08 12:00:00,"['#0d121c', '#273062', '#96b9f2', '#878b83', '#677d9e']",[],,11:46:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.180115, -0.35412905, 1.253072]",../p03_2013-12-02/2013-12-02_10.29.24.jpg,ZTE-BLADE,[],,8.37743796,,2002:12:08 12:00:00,"['#877361', '#5b4638', '#151720', '#c5babb', '#a2a0a5']",[],,10:29:24,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -0.53119355, 0.17706452]",../p03_2013-12-02/2013-12-02_12.22.52.jpg,ZTE-BLADE,[],,6.025834602,,2002:12:08 12:00:00,"['#323237', '#090b11', '#5b5252', '#84898c', '#16181f']",[],,12:22:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, -2.152015, 1.7978859]",../p03_2013-12-02/2013-12-02_12.34.22.jpg,ZTE-BLADE,[],,8.368478004,,2002:12:08 12:00:00,"['#e2cebe', '#f0faf4', '#545868', '#938b89', '#171413']",[],,12:34:22,[],02/12/2013,ZTE,0,"[54.687659249999996, -5.883054383333334]"
,"[8.458236, 0.53119355, 4.862464]",../p03_2013-12-02/2013-12-02_11.54.53.jpg,ZTE-BLADE,[],,10.1505236,,2002:12:08 12:00:00,"['#73818d', '#485775', '#332f3c', '#181319', '#899faf']",[],,11:54:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[7.913422, 0.53119355, 5.2165933]",../p03_2013-12-02/2013-12-02_11.29.53.jpg,ZTE-BLADE,['menu'],,12.55104973,,2002:12:08 12:00:00,"['#857b80', '#7a7279', '#1f1b21', '#6c666e', '#534c53']",['book'],"win cae as ws = ee + s , ie ree Se Pee Oe ten I leone gene age cere ae Be ey 7 oe RRR or eh EOS FF a tyra Ite “Wins and iInmowati~we eet ~ WAS Considered in Ae pits Are’ Vine: Plan is comprehensive Wig ""WN peternt wareness £wOPEO” “Ft Ws. FheOSS ED 4s petmmpen ty at PF OS f REG nae anSBA pues PASUSYyoudiuso0s si und BAA Pues “ulop 8 POvVePIs0E] san ch, A Erte Gace acocsess grees Weer Per. OL ff “S7FrY LLIN GAD Bi WSJ tg £4 ptm eal tet) Reno pe ees he i ko« dhe SP pica cant 4 o WR MP Kieye an ” “ "" . Sages —§ itereo~wetinw mandi ani red depth areca Vitwe:, > casupeeil ANA high Wwareness",11:29:53,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 1.9749504, 0.17706452]",../p03_2013-12-02/2013-12-02_12.30.53.jpg,ZTE-BLADE,[],,17.71085863,,2002:12:08 12:00:00,"['#4f494d', '#dddced', '#716d75', '#2a272a', '#a298a7']",[],,12:30:53,[],02/12/2013,ZTE,0,"[54.687987666666665, -5.883516500000002]"
,"[9.180115, 0.89894295, 2.8738933]",../p03_2013-12-02/2013-12-02_11.33.22.jpg,ZTE-BLADE,[],,7.755167952,,2002:12:08 12:00:00,"['#5f5150', '#a99da0', '#7a6f6f', '#93898a', '#07060b']",['book'],4 ',11:33:22,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.901993, 0.35412905, -1.6208214]",../p03_2013-12-02/2013-12-02_12.57.23.jpg,ZTE-BLADE,[],,15.66717927,,2002:12:08 12:00:00,"['#b2aaa1', '#172241', '#7c767f', '#675e61', '#8a402e']","['person', 'bottle']",,12:57:23,[],02/12/2013,ZTE,0,"[54.68835526, -5.8810074]"
,"[7.014479, 1.0760075, 1.9749504]",../p03_2013-12-02/2013-12-02_12.18.52.jpg,ZTE-BLADE,[],,4.975933904,,2002:12:08 12:00:00,"['#787075', '#fbf9f7', '#141111', '#a89a90', '#514846']",[],EE7 WALL i772 d,12:18:52,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[9.534244, 0.7082581, 1.253072]",../p03_2013-12-02/2013-12-02_12.49.23.jpg,ZTE-BLADE,[],,9.600855615,,2002:12:08 12:00:00,"['#75362c', '#1b1f35', '#505267', '#7a7a86', '#9999a1']",['bottle'],,12:49:23,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
,"[8.281172, -0.53119355, 4.140586]",../p03_2013-12-02/2013-12-02_10.33.55.jpg,ZTE-BLADE,[],,9.491641712,,2002:12:08 12:00:00,"['#807462', '#564425', '#6f5e3b', '#c4dcfe', '#948d8e']",[],eee ern,10:33:55,[],02/12/2013,ZTE,0,"[54.68834602, -5.88106476]"
,"[13.143636, -1.0760075, -2.6968288]",../p03_2013-12-02/2013-12-02_12.38.23.jpg,ZTE-BLADE,[],,15.25454277,,2002:12:08 12:00:00,"['#131416', '#f7f4f6', '#666673', '#3c3c3f', '#a19aa4']",[],,12:38:23,[],02/12/2013,ZTE,0,"[54.68772895, -5.883186275000001]"
